price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,vehicle_age
11995,2014,toyota camry,good,4,gas,88013,automatic,sedan,silver,0,2019-02-17,15,5
5995,2014,chrysler 200,excellent,4,gas,87761,automatic,sedan,black,0,2019-01-26,93,5
8495,2009,toyota prius,excellent,4,hybrid,131565,automatic,sedan,green,0,2019-01-19,81,10
4000,2008,dodge charger,excellent,6,gas,140000,automatic,sedan,grey,0,2018-09-06,25,10
11000,2013,nissan maxima,good,6,gas,52000,automatic,sedan,blue,0,2018-09-29,56,5
6000,2014,chevrolet cruze,excellent,4,gas,104993,manual,sedan,blue,0,2018-12-16,26,4
4500,2002,ram 1500,excellent,8,gas,153867,automatic,pickup,white,1,2019-03-10,16,17
10000,2007,chevrolet silverado 1500,excellent,8,gas,149412,automatic,pickup,black,0,2019-03-17,28,12
27800,2016,ford f150 supercrew cab xlt,good,6,gas,47570,other,pickup,white,1,2018-06-11,23,2
27000,2015,ford f250,good,8,diesel,83420,automatic,truck,white,1,2019-02-27,51,4
4000,2011,subaru impreza,good,4,gas,126000,manual,hatchback,grey,1,2018-10-15,14,7
7000,2013,ford escape,excellent,4,gas,133876,automatic,SUV,white,0,2019-03-27,22,6
10000,2013,ford explorer,excellent,6,gas,150861,automatic,SUV,white,0,2019-03-02,10,6
5995,2004,toyota sienna,excellent,6,gas,154754,automatic,mini-van,unknown,0,2018-11-02,19,14
8995,2014,kia soul,excellent,4,gas,90000,automatic,sedan,green,0,2018-05-21,20,4
9500,2015,hyundai sonata,excellent,4,other,31429,automatic,other,silver,0,2018-05-15,28,3
13000,2007,cadillac escalade,excellent,8,gas,142000,automatic,SUV,white,1,2018-08-29,56,11
6858,2007,subaru forester,good,4,gas,129751,manual,wagon,red,1,2018-10-20,7,11
10999,2007,honda pilot,excellent,6,gas,142000,automatic,SUV,black,1,2018-07-21,13,11
2375,2005,toyota camry,good,4,gas,153108,automatic,sedan,grey,0,2019-01-18,28,14
7995,2012,honda accord,good,4,gas,113000,automatic,sedan,grey,0,2019-03-31,111,7
4000,2004,chevrolet suburban,good,8,gas,159888,automatic,SUV,white,1,2018-08-20,31,14
7995,2010,honda accord,good,6,gas,130440,automatic,sedan,grey,0,2018-12-28,15,8
3995,2001,toyota 4runner,good,6,gas,246400,automatic,SUV,black,1,2018-08-04,24,17
3900,2013,nissan altima,excellent,4,gas,129446,automatic,sedan,brown,0,2019-04-09,52,6
6500,2002,nissan frontier,good,6,gas,160000,automatic,pickup,silver,0,2018-08-15,129,16
1500,1994,chevrolet silverado,salvage,6,gas,291000,automatic,pickup,unknown,0,2018-09-03,21,24
23995,2014,toyota tacoma,excellent,6,gas,90000,automatic,truck,grey,1,2019-01-18,31,5
55000,2018,gmc sierra,like new,8,diesel,26000,automatic,pickup,black,1,2018-06-09,12,0
5490,2011,kia soul,excellent,4,gas,124762,manual,wagon,white,0,2018-08-01,98,7
3699,2008,hyundai elantra,excellent,4,gas,134157,automatic,sedan,silver,0,2018-09-25,65,10
14500,2011,ford f250 super duty,excellent,8,gas,192000,automatic,pickup,white,1,2018-07-24,9,7
3975,2004,chevrolet impala,excellent,6,gas,99,automatic,sedan,grey,0,2018-06-19,81,14
5000,2012,ford focus,excellent,4,gas,150753,automatic,sedan,grey,0,2018-06-01,31,6
6000,2006,ford mustang,excellent,6,gas,141408,manual,coupe,unknown,0,2018-06-28,59,12
18700,2017,nissan murano,like new,4,gas,18900,automatic,SUV,unknown,0,2018-09-16,25,1
8000,2004,jeep wrangler,good,6,gas,156640,manual,SUV,yellow,1,2018-11-25,45,14
4598,2011,kia soul,good,4,gas,153858,automatic,sedan,blue,0,2018-06-22,16,7
13000,2011,toyota tundra,excellent,8,gas,135000,automatic,pickup,white,0,2019-02-09,39,8
30588,2018,chevrolet colorado,like new,5,gas,20674,automatic,truck,blue,1,2019-04-10,29,1
2500,2000,honda civic,good,4,gas,168294,automatic,sedan,unknown,0,2019-01-11,60,19
6995,2012,ram 1500,good,8,gas,110000,automatic,truck,black,1,2018-09-08,25,6
28500,2016,ford f-150,excellent,6,gas,53998,automatic,truck,unknown,0,2018-06-17,16,2
13047,2006,jeep wrangler,like new,6,gas,115000,automatic,SUV,black,1,2018-08-23,20,12
6000,2005,ford f-150,good,8,gas,177000,automatic,truck,black,1,2018-05-23,36,13
14499,2005,chevrolet silverado 2500hd,excellent,8,gas,153108,automatic,truck,silver,1,2018-06-26,28,13
19995,2017,honda accord,excellent,4,gas,25419,automatic,sedan,grey,0,2018-08-13,21,1
11990,2015,honda accord,excellent,4,gas,74722,automatic,sedan,blue,0,2018-07-18,30,3
8995,1998,jeep wrangler,excellent,6,gas,54398,automatic,offroad,green,0,2019-04-16,23,21
9990,2015,nissan sentra,excellent,4,gas,55043,automatic,sedan,blue,0,2018-06-04,32,3
9995,2010,toyota rav4,excellent,4,gas,127168,automatic,SUV,unknown,0,2018-09-21,5,8
7234,2013,hyundai sonata,excellent,4,gas,148482,automatic,sedan,unknown,0,2019-02-14,52,6
7100,2013,hyundai sonata,like new,4,gas,99840,automatic,sedan,red,0,2019-02-28,11,6
5900,2015,hyundai elantra,good,4,gas,78285,automatic,sedan,unknown,0,2018-05-16,28,3
6900,2004,nissan maxima,good,6,gas,87566,automatic,sedan,custom,0,2018-06-30,86,14
12500,2012,hyundai santa fe,excellent,6,gas,67592,automatic,SUV,grey,0,2018-07-13,40,6
5900,2008,toyota corolla,good,4,gas,140000,other,sedan,blue,0,2018-05-07,21,10
4900,2005,toyota corolla,good,4,gas,153108,automatic,sedan,silver,0,2018-10-03,43,13
7900,2015,kia soul,good,4,gas,78285,automatic,wagon,grey,0,2018-06-29,24,3
6900,2015,chrysler 200,good,4,gas,78285,automatic,sedan,white,0,2018-09-21,12,3
4499,2012,ford focus se,like new,4,gas,136286,automatic,sedan,red,0,2018-09-09,99,6
6900,2013,volkswagen passat,good,4,gas,99840,automatic,sedan,unknown,0,2018-09-26,36,5
9900,2017,hyundai elantra,good,4,gas,41000,automatic,sedan,red,0,2018-11-13,62,1
4900,2011,nissan sentra,good,4,gas,95464,automatic,sedan,black,0,2018-08-03,8,7
12750,2008,jeep wrangler,good,6,gas,167669,automatic,SUV,black,1,2018-08-21,62,10
9900,2017,chevrolet cruze,good,4,gas,41000,automatic,sedan,blue,0,2018-08-05,30,1
3900,2011,ford focus,good,4,gas,123025,automatic,sedan,grey,0,2018-08-07,34,7
3900,2005,toyota corolla,good,4,gas,153108,automatic,sedan,custom,0,2018-09-01,23,13
12900,2017,hyundai elantra,good,4,gas,27574,automatic,sedan,black,0,2018-06-15,31,1
12900,2010,chevrolet impala,good,6,gas,136240,automatic,sedan,unknown,0,2019-01-15,20,9
15995,2018,chevrolet cruze,like new,4,gas,20674,automatic,sedan,black,0,2019-02-28,34,1
8400,2010,chrysler town & country,excellent,6,gas,101500,automatic,mini-van,silver,0,2018-09-10,46,8
2400,2005,ford taurus,good,6,gas,153108,automatic,sedan,silver,0,2018-12-14,46,13
3650,2006,subaru outback,like new,4,gas,164000,automatic,wagon,green,1,2019-03-05,44,13
14995,2013,honda cr-v,excellent,4,gas,60150,automatic,wagon,brown,1,2018-12-13,40,5
24900,2016,chevrolet silverado,excellent,8,gas,53998,automatic,truck,black,1,2018-10-09,41,2
16588,2017,chevrolet cruze,like new,4,gas,27579,automatic,hatchback,orange,0,2018-06-03,64,1
12995,2013,nissan rogue,excellent,4,gas,99840,automatic,wagon,black,1,2018-08-13,103,5
20995,2013,ram 1500,excellent,8,gas,99840,automatic,truck,white,1,2019-02-22,46,6
22900,2012,toyota 4runner,excellent,6,gas,105556,automatic,SUV,red,1,2018-10-16,34,6
3800,2004,jeep grand cherokee,fair,6,gas,156000,automatic,SUV,unknown,1,2019-04-18,13,15
23299,2013,ford f-150,like new,8,gas,105000,automatic,truck,white,1,2018-10-09,71,5
17999,2009,chevrolet silverado 1500,like new,8,gas,99300,automatic,truck,black,1,2018-09-24,85,9
27999,2014,gmc sierra 1500,like new,8,gas,52000,automatic,truck,white,1,2018-11-09,13,4
22799,2014,gmc sierra 1500,like new,8,gas,90000,automatic,truck,blue,1,2019-04-05,14,5
17999,2016,chrysler 300,like new,6,gas,74900,automatic,sedan,white,1,2018-11-06,22,2
27999,2014,chevrolet silverado 1500,like new,8,gas,68000,automatic,truck,green,1,2019-01-10,19,5
27588,2018,ram 1500,like new,6,gas,19000,automatic,truck,white,1,2018-08-13,27,0
28699,2013,jeep wrangler unlimited,like new,6,gas,34000,automatic,SUV,white,1,2018-09-12,18,5
30699,2016,chevrolet tahoe,like new,8,gas,53998,automatic,SUV,white,1,2018-11-29,23,2
29299,2015,chevrolet tahoe,like new,8,gas,89000,automatic,SUV,grey,1,2018-05-01,19,3
24899,2016,ford f-150,like new,8,gas,94000,automatic,truck,grey,1,2018-07-10,126,2
28899,2014,chevrolet suburban,like new,8,gas,65000,automatic,SUV,unknown,1,2019-01-26,53,5
22899,2015,ford f-150,like new,8,gas,78285,automatic,truck,unknown,1,2018-08-19,8,3
38899,2014,ram 2500,like new,6,diesel,73800,automatic,truck,grey,1,2018-06-08,68,4
25499,2007,ram 2500,like new,6,diesel,108900,automatic,truck,silver,1,2018-06-09,57,11
12999,2005,chevrolet silverado 1500,like new,8,gas,74000,automatic,truck,black,1,2018-07-05,53,13
20999,2015,ram 1500,like new,8,gas,86000,automatic,truck,silver,1,2018-09-30,10,3
22899,2012,ram 1500,like new,8,gas,110000,automatic,truck,black,1,2019-01-28,14,7
18699,2011,gmc sierra 1500,like new,8,gas,104000,automatic,truck,unknown,1,2018-12-18,25,7
16199,2010,chevrolet tahoe,like new,8,gas,104800,automatic,SUV,grey,1,2018-10-01,25,8
11999,2011,jeep grand cherokee,like new,6,gas,123025,automatic,SUV,grey,1,2019-04-16,42,8
16999,2017,jeep cherokee,like new,6,gas,70000,automatic,wagon,unknown,1,2019-01-21,25,2
10995,2011,ford explorer,excellent,6,gas,128200,automatic,wagon,black,1,2018-11-27,13,7
42995,2018,chevrolet suburban,excellent,8,gas,40800,automatic,SUV,unknown,1,2019-01-18,73,1
13995,2008,chevrolet silverado 1500,excellent,8,gas,93300,automatic,truck,grey,1,2019-01-10,91,11
14995,2011,ford ranger,excellent,6,gas,54200,automatic,truck,unknown,1,2018-05-25,34,7
3500,2004,chevrolet silverado,good,8,gas,218000,automatic,truck,silver,1,2018-10-14,16,14
3500,2003,chevrolet malibu,excellent,6,gas,49150,automatic,sedan,green,0,2019-01-26,53,16
3495,2002,toyota camry,good,4,gas,198223,automatic,sedan,blue,0,2018-08-17,47,16
6995,2008,ram 1500,good,8,gas,140000,automatic,truck,blue,1,2018-11-06,184,10
17250,2016,ford f250 super duty,good,8,gas,53998,automatic,pickup,white,1,2019-03-16,41,3
9997,2017,nissan sentra,excellent,4,gas,66821,automatic,sedan,black,0,2018-08-15,61,1
5100,2004,gmc sierra,fair,8,gas,216000,automatic,truck,blue,1,2018-09-14,31,14
18999,2014,jeep wrangler,excellent,6,gas,90000,automatic,SUV,black,1,2018-12-27,19,4
10999,2017,chevrolet cruze,like new,4,gas,19000,automatic,sedan,blue,0,2018-08-22,28,1
2000,2007,ford focus,good,4,gas,96000,automatic,sedan,black,0,2019-02-15,27,12
9999,2004,jeep wrangler,excellent,6,gas,132029,automatic,SUV,custom,1,2018-11-01,45,14
8997,2013,honda civic,excellent,4,gas,75924,automatic,sedan,grey,0,2018-10-10,32,5
9900,2012,volkswagen passat,excellent,5,gas,69751,automatic,sedan,white,0,2019-02-25,52,7
17900,2014,toyota tacoma,excellent,4,gas,90000,automatic,pickup,black,0,2018-10-18,22,4
17999,2007,ford f350,good,8,diesel,142000,automatic,truck,brown,1,2018-10-13,43,11
9995,2011,nissan frontier crew cab sv,excellent,6,gas,184000,automatic,pickup,red,1,2018-11-21,14,7
5877,2011,kia soul,excellent,4,gas,94007,automatic,wagon,silver,0,2019-04-18,39,8
12497,2010,ford f-150,excellent,8,gas,101291,automatic,pickup,grey,1,2018-10-31,4,8
500,2011,nissan versa,fair,4,gas,130000,automatic,hatchback,silver,0,2018-05-07,42,7
5997,2009,chevrolet impala,good,6,gas,114936,automatic,sedan,blue,0,2018-07-14,9,9
49500,2019,chevrolet tahoe,like new,8,gas,10000,manual,SUV,red,1,2019-04-18,33,0
4900,2011,hyundai sonata,good,4,gas,123025,automatic,sedan,custom,0,2018-09-25,17,7
8900,2011,chevrolet colorado,good,4,gas,51652,automatic,truck,white,0,2019-03-13,36,8
18900,2016,ford explorer,excellent,4,gas,67064,automatic,wagon,unknown,0,2018-06-06,41,2
4900,2002,honda civic,good,4,gas,160000,manual,hatchback,silver,0,2018-08-11,58,16
12900,2016,chevrolet impala,excellent,6,gas,53998,automatic,sedan,black,0,2018-10-29,11,2
21900,2019,dodge charger,excellent,6,gas,25623,automatic,sedan,orange,0,2019-01-22,33,0
9900,2016,kia soul,excellent,4,gas,79548,automatic,wagon,white,0,2018-07-13,63,2
16900,2017,toyota prius,excellent,4,gas,58188,automatic,hatchback,black,0,2019-04-18,37,2
26900,2014,gmc sierra 1500,excellent,8,gas,90000,automatic,truck,silver,1,2018-10-17,17,4
16900,2018,hyundai elantra,excellent,4,gas,3788,automatic,sedan,grey,0,2018-11-27,82,0
12900,2015,toyota camry,excellent,4,gas,78285,automatic,sedan,custom,0,2018-11-04,31,3
39900,2018,chevrolet camaro,excellent,8,gas,5331,manual,coupe,black,0,2018-05-22,24,0
45900,2019,ram 2500,excellent,6,gas,5329,automatic,truck,white,1,2019-03-01,30,0
6900,2008,chevrolet impala,excellent,6,gas,71493,automatic,sedan,unknown,0,2018-05-09,28,10
18900,2015,dodge charger,excellent,6,gas,78285,automatic,sedan,unknown,0,2019-01-12,25,4
12900,2017,hyundai elantra,excellent,4,gas,30772,automatic,sedan,silver,0,2018-11-27,21,1
15500,2016,subaru forester,excellent,4,gas,73851,manual,SUV,unknown,1,2019-04-19,17,3
17900,2017,dodge charger,excellent,6,gas,31282,automatic,sedan,white,0,2019-01-20,33,2
7900,2013,volkswagen passat,excellent,5,gas,99840,automatic,sedan,black,0,2019-01-02,4,6
13900,2015,dodge charger,excellent,6,gas,54399,automatic,sedan,red,0,2019-02-28,9,4
17800,2018,nissan altima,excellent,4,gas,19423,automatic,sedan,silver,0,2018-06-28,80,0
15900,2014,ford explorer,excellent,6,gas,82047,automatic,wagon,silver,0,2018-05-06,26,4
27900,2018,ford mustang,excellent,8,gas,22072,automatic,convertible,silver,0,2018-08-07,27,0
12900,2014,chrysler 300,excellent,6,gas,67199,automatic,sedan,black,0,2018-12-31,15,4
21900,2015,chevrolet silverado 1500,excellent,6,gas,59557,automatic,truck,blue,0,2019-02-27,13,4
25900,2016,chevrolet silverado 1500,excellent,8,gas,70042,automatic,truck,unknown,0,2018-12-17,63,2
17900,2016,nissan murano,excellent,6,gas,51327,automatic,wagon,black,1,2018-12-15,14,2
25900,2018,chevrolet silverado 1500,excellent,6,gas,41983,automatic,truck,red,0,2019-01-29,25,1
9900,2016,nissan altima,excellent,4,gas,53998,automatic,sedan,black,0,2018-07-24,6,2
36900,2018,chevrolet silverado 1500,excellent,6,gas,9222,automatic,truck,unknown,0,2018-10-28,28,0
10900,2016,nissan rogue,excellent,4,gas,53998,automatic,wagon,unknown,1,2019-02-06,57,3
6900,2012,hyundai elantra,excellent,4,gas,110000,automatic,sedan,black,0,2019-03-28,41,7
7900,2011,chevrolet equinox,excellent,4,gas,123025,automatic,wagon,black,0,2019-03-29,41,8
8900,2006,chevrolet impala,excellent,8,gas,150920,automatic,sedan,black,0,2019-01-07,113,13
27900,2015,chevrolet silverado 1500,excellent,8,gas,82150,automatic,truck,black,1,2018-05-28,72,3
2500,1999,ford explorer,good,6,gas,120000,automatic,SUV,blue,1,2018-07-24,23,19
3400,2009,honda civic,good,4,gas,131565,automatic,coupe,brown,0,2018-08-05,25,9
9900,2017,dodge grand caravan,excellent,6,gas,41000,automatic,van,silver,0,2019-02-24,44,2
19900,2014,chevrolet silverado 1500,excellent,6,gas,90000,automatic,truck,custom,0,2018-07-12,28,4
2500,1999,ford mustang,good,6,gas,74000,manual,coupe,green,0,2018-12-19,11,19
16500,2006,ram 3500,good,6,diesel,225000,automatic,truck,black,1,2019-01-31,40,13
11900,2010,toyota corolla,excellent,4,gas,78948,automatic,sedan,silver,0,2018-06-09,39,8
10900,2010,toyota tacoma,excellent,4,gas,127168,automatic,truck,white,0,2018-05-22,25,8
6900,2014,hyundai sonata,excellent,4,gas,90000,automatic,sedan,unknown,0,2018-11-30,39,4
8900,2003,chevrolet suburban,excellent,8,gas,161397,automatic,wagon,black,0,2019-03-11,17,16
17900,2017,dodge charger,excellent,6,gas,41000,automatic,sedan,red,0,2019-03-22,2,2
7900,2015,chrysler 200,excellent,4,gas,78285,automatic,sedan,grey,0,2018-09-12,31,3
8900,2014,chevrolet malibu,excellent,4,gas,90000,automatic,sedan,white,0,2018-10-09,33,4
13900,2008,chevrolet silverado 1500,excellent,8,gas,140000,automatic,truck,black,0,2019-01-02,46,11
19900,2018,chevrolet camaro,excellent,4,gas,9122,manual,coupe,silver,0,2018-12-25,15,0
8000,2014,nissan altima,excellent,4,gas,84000,automatic,sedan,grey,0,2019-01-17,153,5
7900,2009,toyota corolla,excellent,4,gas,131565,automatic,sedan,grey,0,2018-08-18,7,9
7900,2014,chrysler 200,excellent,4,gas,90000,automatic,sedan,black,0,2018-08-10,72,4
14900,2017,jeep cherokee,excellent,4,gas,52743,automatic,wagon,black,0,2018-08-05,33,1
12900,2017,chevrolet malibu,excellent,4,gas,50104,automatic,sedan,unknown,0,2018-12-08,16,1
8900,2010,chevrolet equinox,excellent,4,gas,127168,automatic,wagon,custom,0,2019-02-28,20,9
8900,2016,hyundai sonata,excellent,4,gas,53998,automatic,sedan,blue,0,2018-08-09,10,2
4497,2006,ford focus,good,4,gas,150920,automatic,sedan,custom,0,2018-07-31,30,12
8900,2017,ford focus,excellent,4,gas,63454,automatic,hatchback,white,0,2018-07-14,41,1
18900,2017,nissan maxima,excellent,6,gas,41000,automatic,sedan,white,0,2018-05-19,5,1
21900,2018,dodge charger,excellent,6,gas,9515,automatic,sedan,grey,0,2018-08-31,83,0
15900,2018,toyota prius,excellent,4,hybrid,20674,automatic,hatchback,blue,0,2018-07-30,31,0
14900,2017,dodge grand caravan,excellent,6,gas,33983,automatic,van,black,0,2018-05-09,100,1
18900,2019,chevrolet malibu,excellent,4,gas,9524,automatic,sedan,white,0,2019-01-14,16,0
4300,2007,honda civic,excellent,4,gas,143000,automatic,coupe,blue,0,2018-11-20,59,11
9900,2013,hyundai elantra,excellent,4,gas,66943,automatic,sedan,white,0,2018-11-12,45,5
4500,2007,ford ranger,excellent,4,gas,201000,automatic,pickup,unknown,0,2018-05-05,89,11
5000,2011,chevrolet malibu,excellent,6,gas,78000,automatic,sedan,brown,0,2019-01-03,24,8
6500,2003,ford f250 super duty,excellent,10,gas,110650,automatic,pickup,grey,1,2018-08-29,43,15
7995,2015,chevrolet malibu,excellent,4,gas,28274,automatic,sedan,black,0,2018-06-07,9,3
22500,2014,toyota tacoma,excellent,6,gas,90000,automatic,truck,unknown,0,2018-09-21,33,4
4799,2011,toyota corolla,excellent,4,gas,134000,automatic,sedan,unknown,0,2018-12-27,12,7
7900,2006,dodge dakota,excellent,8,gas,89886,automatic,pickup,unknown,1,2018-06-11,4,12
15900,2011,chevrolet silverado 1500,excellent,8,gas,129383,automatic,pickup,white,1,2019-01-12,9,8
5497,2006,ford ranger,good,6,gas,147665,automatic,pickup,white,0,2018-06-02,52,12
4800,2004,chevrolet tahoe,good,8,gas,187820,automatic,SUV,silver,1,2018-08-15,45,14
16997,2017,ford edge,excellent,4,gas,72757,automatic,SUV,unknown,1,2019-04-14,133,2
3000,2003,subaru outback,fair,4,gas,232700,automatic,wagon,unknown,1,2018-09-14,18,15
11997,2014,dodge charger,good,8,gas,90000,automatic,sedan,black,1,2018-06-26,19,4
11997,2015,ford escape,excellent,4,gas,54814,automatic,SUV,grey,0,2018-09-08,9,3
15995,2018,chevrolet impala,good,6,gas,31983,automatic,sedan,silver,0,2018-05-10,3,0
8997,2015,ford focus,good,4,gas,78285,automatic,sedan,brown,0,2018-08-18,26,3
3800,2008,ford fusion se,good,6,gas,140000,automatic,sedan,black,0,2018-10-27,18,10
5200,2011,chevrolet cruze,excellent,4,gas,138000,automatic,sedan,red,0,2018-07-24,82,7
4995,2012,chevrolet malibu,excellent,4,gas,78000,automatic,sedan,grey,0,2018-05-04,15,6
1200,2005,honda civic,fair,4,gas,205972,automatic,coupe,unknown,0,2019-04-01,151,14
3000,2002,chevrolet malibu,excellent,6,gas,160000,automatic,sedan,silver,0,2019-02-07,65,17
5495,2013,ford focus,excellent,4,gas,64837,automatic,hatchback,unknown,0,2018-07-01,75,5
2700,2001,volkswagen jetta,good,4,gas,158,automatic,coupe,grey,0,2018-08-04,30,17
12000,2011,chevrolet camaro,excellent,6,gas,110000,automatic,coupe,green,0,2019-02-12,69,8
8300,2013,honda accord,excellent,4,gas,87960,automatic,coupe,silver,0,2018-06-30,6,5
7995,2015,ford escape,excellent,4,gas,72726,automatic,SUV,custom,0,2019-01-20,21,4
4200,2010,volkswagen jetta,good,5,gas,136000,automatic,sedan,white,0,2019-02-25,12,9
7500,2007,chrysler town & country,excellent,6,gas,150000,automatic,sedan,grey,0,2019-04-03,76,12
5500,2008,toyota rav4,good,4,gas,123000,automatic,SUV,silver,0,2019-03-15,52,11
7900,2008,chevrolet impala,excellent,6,gas,115161,automatic,sedan,unknown,0,2019-02-18,13,11
34900,2013,mercedes-benz benze sprinter 2500,excellent,6,diesel,99840,automatic,van,black,0,2019-04-06,41,6
3500,2008,chrysler town & country,good,6,gas,122000,automatic,van,unknown,0,2019-03-18,8,11
14995,2016,ford f-150,excellent,8,gas,135505,automatic,wagon,unknown,0,2018-06-09,14,2
3500,2007,honda accord,good,4,gas,150186,automatic,coupe,grey,0,2019-02-13,31,12
44500,2016,ford f350 super duty,like new,8,diesel,46950,automatic,truck,grey,1,2018-08-30,20,2
25988,2017,ford explorer,like new,6,gas,36402,automatic,SUV,grey,1,2018-11-08,24,1
